,endTime,artistName,trackName,msPlayed,category
2071,2022-09-20 20:57,Info Product Mastery,Episode 18 | Building your own tools vs. paying for SaaS apps when running an info product business,90034,podcast
2072,2022-09-21 03:33,PTI,More About Who?,201479,podcast
2073,2022-09-21 03:54,PTI,More About Who?,1228004,podcast
2074,2022-09-21 11:54,The Bill Simmons Podcast,"Buffalo Fever, a WWE Revival, Nets Predictions, Plus a Tim Donaghy Debunking With Ariel Helwani, Logan Murdock, and Sean Patrick Griffin",18792,podcast
2075,2022-09-21 12:07,The Bill Simmons Podcast,"Buffalo Fever, a WWE Revival, Nets Predictions, Plus a Tim Donaghy Debunking With Ariel Helwani, Logan Murdock, and Sean Patrick Griffin",749237,podcast
2076,2022-09-21 12:10,Coldplay,My Universe,228000,song
2077,2022-09-21 12:13,Latto,Big Energy (feat. DJ Khaled) - Remix,181665,song
2078,2022-09-21 12:16,Anna Straker,Good Days Bad Days - Coldabank Remix,174218,song
2079,2022-09-21 12:16,Craig David,DNA,4830,song
2080,2022-09-21 12:16,Diplo,Don't Forget My Love,2140,podcast
2081,2022-09-21 12:16,Years & Years,Night Call,1730,song
2082,2022-09-21 12:16,Jax Jones,Where Did You Go? (feat. MNEK),3595,song
2083,2022-09-21 12:17,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),1300,song
2084,2022-09-21 12:19,Lost Frequencies,Where Are You Now,148197,song
2085,2022-09-21 12:19,The Weeknd,Take My Breath - Single Version,10412,song
2086,2022-09-21 12:22,OneRepublic,Run,169010,song
2087,2022-09-21 12:25,Maisie Peters,Psycho,184640,song
2088,2022-09-21 12:28,Billen Ted,24/7 (feat. JC Stewart),175909,song
2089,2022-09-21 12:31,Anne-Marie,Kiss My (Uh Oh),176800,song
2090,2022-09-21 12:32,Tom Grennan,Remind Me,34960,song
2091,2022-09-21 12:34,GG Magree,Deja Reve,158701,song
2092,2022-09-21 12:38,ARTY,One Night Away,199888,song
2093,2022-09-21 12:39,Jnr Choi,TO THE MOON,47187,song
2094,2022-09-21 13:38,The Bill Simmons Podcast,"Buffalo Fever, a WWE Revival, Nets Predictions, Plus a Tim Donaghy Debunking With Ariel Helwani, Logan Murdock, and Sean Patrick Griffin",1458969,podcast
2095,2022-09-22 02:27,The Bill Simmons Podcast,"Buffalo Fever, a WWE Revival, Nets Predictions, Plus a Tim Donaghy Debunking With Ariel Helwani, Logan Murdock, and Sean Patrick Griffin",659861,podcast
2096,2022-09-22 03:59,Brian Windhorst & The Hoop Collective,Emergency Pod: Sarver To Sell The Suns,3331912,podcast
2097,2022-09-22 12:03,Brian Windhorst & The Hoop Collective,"Ben Simmons Holds Out, Lakers Lineup Options",4800,podcast
2098,2022-09-22 12:34,Brian Windhorst & The Hoop Collective,Emergency Pod: Sarver To Sell The Suns,1842200,podcast
2099,2022-09-22 12:38,Maggie Rogers,Love You For A Long Time,5781,song
2100,2022-09-22 12:38,ACRAZE,Do It To It - Tiësto Remix,8021,song
2101,2022-09-22 12:38,Gryffin,"Heavenly Father (feat. Noah Kahan) - Recorded at Electric Lady Studios, NYC",186480,song
2102,2022-09-22 12:41,Sia,Unstoppable,217746,song
2103,2022-09-22 12:42,Kelly Clarkson,Piece by Piece,1045,song
2104,2022-09-22 12:42,Cher,Believe,2325,song
2105,2022-09-22 12:42,Fearless Soul,Already Enough,21604,song
2106,2022-09-22 12:45,Fearless Soul,Stronger,18142,song
2107,2022-09-22 12:45,Josh Groban,You Raise Me Up,1365,song
2108,2022-09-22 12:45,Avril Lavigne,Keep Holding On,2986,song
2109,2022-09-22 12:45,Andy Grammer,Keep Your Head Up,189933,song
2110,2022-09-22 14:01,Katy Perry,Rise,151637,song
2111,2022-09-22 22:23,The Goal Digger Podcast,602: 5 Ways to Prioritize Experiences Over Stuff,8480,podcast
2112,2022-09-23 02:57,Brian Windhorst & The Hoop Collective,Emergency Pod: Sarver To Sell The Suns,53720,podcast
2113,2022-09-23 03:23,PTI,Out A Coach,1484755,podcast
2114,2022-09-23 11:13,The Bill Simmons Podcast,"A Celtics Scandal, the Suns Sale, the Sleeper Niners, and Week 3 Million-Dollar Picks With Peter Schrager and Benjamin Solak",30560,podcast
2115,2022-09-23 11:43,The Bill Simmons Podcast,"A Celtics Scandal, the Suns Sale, the Sleeper Niners, and Week 3 Million-Dollar Picks With Peter Schrager and Benjamin Solak",1601667,podcast
2116,2022-09-24 09:51,Basketball Illuminati,NBA Jahm,3564518,podcast
2117,2022-09-24 10:14,Sia,Alive,3900,song
2118,2022-09-24 10:14,The Fray,How to Save a Life,2880,song
2119,2022-09-24 10:14,AFROJACK,Ten Feet Tall,2530,song
2120,2022-09-24 10:14,Fearless Motivation,Golden Mind,195887,song
2121,2022-09-24 10:14,Fearless Motivation,Struggle Made Me Stronger,1610,song
2122,2022-09-24 10:15,Fearless Soul,I Am Me (If I Have to I'll Walk Alone),12480,song
2123,2022-09-24 10:18,Mariah Carey,Hero,810,song
2124,2022-09-24 10:18,Drake,Wants and Needs (feat. Lil Baby),5700,song
2125,2022-09-24 10:18,Cher,Believe,1040,song
2126,2022-09-24 10:18,Survivor,Eye of the Tiger,1760,song
2127,2022-09-24 10:18,Jeezy,Put On,1630,song
2128,2022-09-24 10:18,Savella,I'll Still Be Here,2110,podcast
2129,2022-09-24 10:18,Alicia Keys,Girl on Fire,1590,song
2130,2022-09-24 10:18,Inky Johnson,Do What Others Don't,19910,song
2131,2022-09-24 10:18,AFROJACK,Ten Feet Tall,8420,song
2132,2022-09-24 10:18,Kanye West,Champions,156030,song
2133,2022-09-24 10:18,Wiz Khalifa,"Work Hard, Play Hard",2310,song
2134,2022-09-24 10:19,No Juice Records,FLAWS,21090,song
2135,2022-09-24 10:19,mazie,dumb dumb,710,song
2136,2022-09-24 10:20,Sam Smith,Unholy (feat. Kim Petras),41780,song
2137,2022-09-24 10:20,Red Leather,SINS,1190,song
2138,2022-09-24 10:20,IVE,After LIKE,2530,song
2139,2022-09-24 10:20,Ghost,Mary On A Cross,38670,song
2140,2022-09-24 10:21,Coldplay,My Universe - Galantis Remix,1530,song
2141,2022-09-24 10:21,Joshua Bassett,Lifeline,20090,song
2142,2022-09-24 10:21,FISHER,It's A Killa,4570,song
2143,2022-09-24 10:21,Alesso,When I’m Gone (with Katy Perry),1470,song
2144,2022-09-24 10:23,Becky Hill,Remember,22456,song
2145,2022-09-24 10:23,SIDEPIECE,Together,137618,song
2146,2022-09-24 10:26,DaBaby,ROCKSTAR (feat. Roddy Ricch),176161,song
2147,2022-09-24 10:27,Joel Corry,BED,26541,song
2148,2022-09-24 10:27,Rezz,Taste of You,9060,song
2149,2022-09-24 10:29,Riot Ten,Mawlee (feat. Young Buck & DJ Afterthought),10730,song
2150,2022-09-24 10:29,ODESZA,Forgive Me,112950,song
2151,2022-09-24 10:32,Nathan Dawe,Goodbye,174649,song
2152,2022-09-24 10:33,220 KID,Too Many Nights (with JC Stewart),2670,song
2153,2022-09-24 10:33,Harry Styles,Late Night Talking,1860,song
2154,2022-09-24 10:33,David Guetta,If You Really Love Me (How Will I Know),1300,song
2155,2022-09-24 10:33,Years & Years,Night Call,51300,song
2156,2022-09-24 10:36,GRACEY,Got You Covered,176000,song
2157,2022-09-24 10:37,Lost Frequencies,Where Are You Now,80660,song
2158,2022-09-24 10:37,Latto,Big Energy (feat. DJ Khaled) - Remix,1040,song
2159,2022-09-24 10:38,OneRepublic,I Ain't Worried,17680,song
2160,2022-09-24 10:39,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),103090,song
2161,2022-09-24 10:41,Piero Pirupa,Loving You (feat. Katy Alex),3230,song
2162,2022-09-24 10:41,Lewis Capaldi,drivers license - Spotify Singles,66780,song
2163,2022-09-24 10:43,Nic D,Skin like summer,117368,song
2164,2022-09-24 10:46,Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),219946,song
2165,2022-09-24 10:49,Edison Lighthouse,Love Grows (Where My Rosemary Goes),174760,song
2166,2022-09-24 11:38,Ella Henderson,Risk It All,0,song
2167,2022-09-24 11:53,Weekly Trash,SKALLA with MEGAN HUNSAKER,904042,podcast
2168,2022-09-25 02:37,Weekly Trash,SKALLA with MEGAN HUNSAKER,2123940,podcast
2169,2022-09-25 04:21,Brian Windhorst & The Hoop Collective,2022 Western Conference Preview,4624182,podcast
2170,2022-09-25 15:50,Wait Wait... Don't Tell Me!,Michael Strahan,3033600,podcast
2171,2022-09-25 18:38,"Follow Him: A Come, Follow Me Podcast","""How do you 'fear not' in a scary world?"": followHIM Favorites",426593,podcast
2172,2022-09-25 20:50,"Follow Him: A Come, Follow Me Podcast",Isaiah 50-57 Part 1 • Dr. Jennifer Platt • Sept. 26 - Oct. 2,955155,podcast
2173,2022-09-25 22:20,Basketball Illuminati,NBA Jahm,957434,podcast
2174,2022-09-26 02:49,The Marketing Secrets Show,(FHL) The Drifter VS The Driven,1861330,podcast
2175,2022-09-26 03:53,Brian Windhorst & The Hoop Collective,2022 Western Conference Preview,2996900,podcast
2176,2022-09-26 11:35,The Bill Simmons Podcast,"Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal",9760,podcast
2177,2022-09-26 13:23,The Bill Simmons Podcast,"Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal",2254927,podcast
2178,2022-09-26 13:37,The Bill Simmons Podcast,"Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal",808851,podcast
2179,2022-09-26 14:37,The Bill Simmons Podcast,"Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal",58127,podcast
2180,2022-09-26 16:01,Fall Out Boy,Grand Theft Autumn / Where Is Your Boy,6890,song
2181,2022-09-26 16:01,BOYS LIKE GIRLS,Love Drunk,2261,song
2182,2022-09-26 16:01,Jimmy Eat World,Sweetness,7018,song
2183,2022-09-26 16:01,The Bill Simmons Podcast,"Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal",1594278,podcast
2184,2022-09-26 16:02,BOYS LIKE GIRLS,Heels Over Head - Tom Lord-Alge Mix,3754,song
2185,2022-09-26 16:02,The All-American Rejects,I Wanna,15381,song
2186,2022-09-26 16:03,All Time Low,"Dear Maria, Count Me In",26368,song
2187,2022-09-26 16:06,Yellowcard,Light Up The Sky,2986,song
2188,2022-09-26 16:06,Modest Mouse,Float On,4288,song
2189,2022-09-26 16:06,Angels & Airwaves,Sirens,7509,song
2190,2022-09-26 16:07,Relient K,Be My Escape,8938,song
2191,2022-09-26 16:07,Yellowcard,"Cut Me, Mick",1941,song
2192,2022-09-26 16:07,Yellowcard,Only One,3669,song
2193,2022-09-26 16:08,Green Day,Basket Case,19194,song
2194,2022-09-26 16:10,Green Day,Basket Case,162419,song
2195,2022-09-26 16:14,Green Day,Basket Case,181534,song
2196,2022-09-26 16:18,Relient K,Be My Escape,239816,song
2197,2022-09-26 16:21,BOYS LIKE GIRLS,The Great Escape,206240,song
2198,2022-09-26 16:25,The Killers,When You Were Young,220010,song
2199,2022-09-26 16:28,Green Day,When I Come Around,177814,song
2200,2022-09-26 16:32,Basketball Illuminati,David Bodzin Interview,4093,podcast
2201,2022-09-26 16:32,BOYS LIKE GIRLS,Five Minutes to Midnight,173781,song
2202,2022-09-26 18:01,Basketball Illuminati,David Bodzin Interview,477418,podcast
2203,2022-09-26 18:33,Basketball Illuminati,David Bodzin Interview,592114,podcast
2204,2022-09-26 20:14,Basketball Illuminati,David Bodzin Interview,438710,podcast
2205,2022-09-27 03:47,PTI,Upsets and Undefeated Streaks,790894,podcast
2206,2022-09-27 15:50,Brian Windhorst & The Hoop Collective,NBA Media Day Reaction 2022,954085,podcast
2207,2022-09-28 00:22,Brian Windhorst & The Hoop Collective,NBA Media Day Reaction 2022,2182547,podcast
2208,2022-09-28 00:22,Lizzo,Naked,1790,song
2209,2022-09-28 00:22,Kanye West,Heartless,1450,song
2210,2022-09-28 00:22,Jordan Davis,What My World Spins Around,1290,song
2211,2022-09-28 00:22,Social House,Magic In The Hamptons (feat. Lil Yachty),19460,song
2212,2022-09-28 00:23,Spotify,Wellness for Tuesday,9620,podcast
2213,2022-09-28 00:23,Kelsea Ballerini,half of my hometown (feat. Kenny Chesney),5930,song
2214,2022-09-28 00:23,Kelsea Ballerini,HEARTFIRST,2410,song
2215,2022-09-28 00:26,We Three,"hold me, baby",199626,song
2216,2022-09-28 00:29,Patrick Droney,When The Lights Go Out,198693,song
2217,2022-09-28 00:32,mike.,blue water,159896,song
2218,2022-09-28 00:35,Cody Simpson,Let Go,182125,song
2219,2022-09-28 00:37,LANY,cowboy in LA,1600,song
2220,2022-09-28 00:37,Mills,Five N' Dime,96546,song
2221,2022-09-28 00:40,Wildflowers,17,157490,song
2222,2022-09-28 00:41,Tim Gallagher,Slurring,16730,song
2223,2022-09-28 00:41,Ruel,GROWING UP IS _____,63320,song
2224,2022-09-28 00:42,Green Day,Boulevard of Broken Dreams,58040,song
2225,2022-09-28 00:46,The All-American Rejects,"Swing, Swing",233266,song
2226,2022-09-28 00:47,Relient K,Be My Escape,81273,song
2227,2022-09-28 00:50,Fall Out Boy,"Dance, Dance",3696,song
2228,2022-09-28 00:50,Green Day,Basket Case,181533,song
2229,2022-09-28 00:52,Cody Simpson,Let Go,540,song
2230,2022-09-28 00:52,Joshua Bassett,Finally Free,0,song
2231,2022-09-28 00:52,LANY,cowboy in LA,180,song
2232,2022-09-28 00:52,We Three,"hold me, baby",2840,song
2233,2022-09-28 00:52,Green Day,Holiday / Boulevard of Broken Dreams,75630,song
2234,2022-09-28 00:52,Tim McGraw,7500 OBO,4070,song
2235,2022-09-28 00:52,Jackson Breit,Stickwitu,0,song
2236,2022-09-28 00:52,Wildflowers,17,700,song
2237,2022-09-28 00:52,Crash Adams,Delicate,3540,song
2238,2022-09-28 00:52,Green Day,American Idiot,16180,song
2239,2022-09-28 00:53,Juice,Workin' on Lovin',30950,song
2240,2022-09-28 00:55,Cash Cash,I Found You,167307,song
2241,2022-09-28 00:58,Em Beihold,Numb Little Bug,169237,song
2242,2022-09-28 01:02,Ruel,GROWING UP IS _____,233587,song
2243,2022-09-28 01:02,Between You & Me,Butterflies,19896,song
2244,2022-09-28 01:48,Drax Project,Catching Feelings (feat. SIX60),63080,song
2245,2022-09-28 03:35,Brian Windhorst & The Hoop Collective,NBA Media Day Reaction 2022,1837127,podcast
2246,2022-09-28 04:07,THE ED MYLETT SHOW,Conquer Your Everest & Unlock Your Best Life w/ Colin O’Brady,1505050,podcast
2247,2022-09-28 04:32,PTI,Feeling The Pressure?,1456680,podcast
2248,2022-09-28 11:52,The Bill Simmons Podcast,"How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons",4394,podcast
2249,2022-09-28 11:58,The Bill Simmons Podcast,"How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons",344177,podcast
2250,2022-09-28 13:05,The Bill Simmons Podcast,"How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons",162794,podcast
2251,2022-09-28 13:59,The Bill Simmons Podcast,"How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons",1497002,podcast
2252,2022-09-28 19:55,The Bill Simmons Podcast,"How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons",419646,podcast
2253,2022-09-28 20:45,Manuel Turizo,La Bachata,1050,song
2254,2022-09-28 20:45,Elton John,Hold Me Closer,1890,song
2255,2022-09-28 20:45,Doja Cat,Woman,2990,song
2256,2022-09-28 20:45,Imagine Dragons,Bones,4200,song
2257,2022-09-28 20:45,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),1260,song
2258,2022-09-28 20:45,The Bill Simmons Podcast,"How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons",1363584,podcast
2259,2022-09-28 20:45,Harry Styles,Late Night Talking,2690,song
2260,2022-09-28 20:45,ROSALÍA,DESPECHÁ,3480,song
2261,2022-09-28 20:46,Ruel,GROWING UP IS _____,5130,song
2262,2022-09-28 20:46,Tom Odell,Another Love,25670,song
2263,2022-09-28 20:49,morgxn,THE WAY IT WAS,197091,song
2264,2022-09-28 20:52,Alesso,Chasing Stars (feat. James Bay) [Stripped],164927,song
2265,2022-09-28 20:57,The Brook & The Bluff,Halfway Up,235024,song
2266,2022-09-28 23:02,Drax Project,Catching Feelings (feat. SIX60),25246,song
2267,2022-09-28 23:18,The Bill Simmons Podcast,"How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons",957478,podcast
2268,2022-09-28 23:50,The Bill Simmons Podcast,"How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons",1891168,podcast
2269,2022-09-28 23:56,Basketball Illuminati,Media Daze,330000,podcast
2270,2022-09-29 02:12,The All-American Rejects,Dirty Little Secret,64021,song
2271,2022-09-29 02:13,Green Day,Welcome to Paradise,2752,song
2272,2022-09-29 02:13,Yellowcard,Ocean Avenue,18517,song
2273,2022-09-29 02:44,The All-American Rejects,Move Along,4160,song
2274,2022-09-29 03:06,Basketball Illuminati,Media Daze,401519,podcast
2275,2022-09-29 03:11,The Ringer NBA Show,"Preseason NBA Power Rankings, Part 1 | Group Chat",2182,podcast
2276,2022-09-29 04:00,The Ringer NBA Show,"Preseason NBA Power Rankings, Part 1 | Group Chat",2329468,podcast
2277,2022-09-29 04:44,The Ringer NBA Show,"Preseason NBA Power Rankings, Part 1 | Group Chat",2514482,podcast
2278,2022-09-29 11:58,Fearless Motivation,One More Light,256724,song
2279,2022-09-29 12:50,Fearless Motivation,Give Me 100 Percent (Motivational Speech),44357,song
2280,2022-09-29 13:08,Basketball Illuminati,Media Daze,394366,podcast
2281,2022-09-29 13:27,Basketball Illuminati,Media Daze,895765,podcast
2282,2022-09-29 14:19,Basketball Illuminati,Media Daze,1455208,podcast
2283,2022-09-30 00:09,Basketball Illuminati,Media Daze,204671,podcast
2284,2022-09-30 01:34,Weekly Trash,SKALLA with MEGAN HUNSAKER,4145930,podcast
2285,2022-09-30 03:05,Weekly Trash,SKALLA with MEGAN HUNSAKER,96560,podcast
2286,2022-09-30 12:59,The Bill Simmons Podcast,"NBA Bullsh*t Week, Million-Dollar Picks, and Judd Apatow | With Joe House and Benjamin Solak",24980,podcast
2287,2022-09-30 12:59,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 126: Ben Simmons,3553967,podcast
2288,2022-09-30 13:42,The Bill Simmons Podcast,"NBA Bullsh*t Week, Million-Dollar Picks, and Judd Apatow | With Joe House and Benjamin Solak",1596127,podcast
2289,2022-09-30 23:13,The Bill Simmons Podcast,"NBA Bullsh*t Week, Million-Dollar Picks, and Judd Apatow | With Joe House and Benjamin Solak",925000,podcast
2290,2022-09-30 23:13,We Three,"hold me, baby",301,song
2291,2022-09-30 23:16,We Three,"hold me, baby",199626,song
2292,2022-09-30 23:20,Lily Rose,I Don’t Smoke,1484,song
2293,2022-09-30 23:20,Crash Adams,Delicate,223928,song
2294,2022-09-30 23:23,Patrick Droney,When The Lights Go Out,198693,song
2295,2022-09-30 23:26,Em Beihold,Numb Little Bug,169237,song
2296,2022-09-30 23:29,Joshua Bassett,Finally Free,197972,song
2297,2022-09-30 23:33,Ruel,GROWING UP IS _____,233587,song
2298,2022-09-30 23:36,Giveon,For Tonight,192257,song
2299,2022-10-01 01:29,Train,AM Gold,169634,song
2300,2022-10-01 01:30,Jon Pardi,Last Night Lonely,49741,song
2301,2022-10-01 01:34,Ed Sheeran,Celestial,209026,song
2302,2022-10-01 01:37,The Beatles,Tomorrow Never Knows - Take 1,212880,song
2303,2022-10-01 01:39,DepasRec,Optimal Conditions,97615,song
2304,2022-10-01 01:42,Zac Brown Band,Love and Sunsets,221979,song
2305,2022-10-01 01:45,Robin Thicke,Brown Liquor,154743,song
2306,2022-10-01 01:49,Young Neves,Run A Bag Up,203076,song
2307,2022-10-01 01:52,Lizzo,2 Be Loved (Am I Ready) [PNAU Remix],218790,song
2308,2022-10-01 01:56,Kelsea Ballerini,MUSCLE MEMORY,211843,song
2309,2022-10-01 01:58,Quinn XCII,Common (with Big Sean),155997,song
2310,2022-10-01 02:02,Jordan Davis,Midnight Crisis,203807,song
2311,2022-10-01 02:03,Nate Smith,I Found You,70856,song
2312,2022-10-01 03:49,Brian Windhorst & The Hoop Collective,Checking In At NBA Camps - Who Knows Their Roles?,495769,podcast
2313,2022-10-01 18:07,The Marketing Secrets Show,"(FHL) Recap of Funnel Hacking Live 2022 ""Day 0""",424360,podcast
2314,2022-10-01 22:32,Brian Windhorst & The Hoop Collective,Checking In At NBA Camps - Who Knows Their Roles?,2349320,podcast
2315,2022-10-02 12:57,The Ringer NBA Show,"Preseason NBA Power Rankings, Part 1 | Group Chat",2281524,podcast
2316,2022-10-02 14:02,Wait Wait... Don't Tell Me!,Julio Torres,2956892,podcast
